DATE,DNU,Revenue,DAU,D1,D7,D14,D30,D60,D90,D120,D180,D270,D365,D540,D730,D910
2017/12/27,543.9115218999999,1127.645894,2680.861695,0.680441078,0.290848936,0.22575275399999997,0.17371389899999998,0.121259246,0.092499544,0.088168651,0.06959117599999999,0.072563723,0.052542864,0.055300165,0.050608567,0.039912368999999996
2017/12/28,548.4374908,1144.7585279999998,2825.908438,0.683048242,0.292776147,0.226466435,0.17395808399999999,0.12129862300000001,0.09078042,0.087767681,0.06569078,0.072905202,0.052727805999999995,0.055116215,0.051123385,0.040020352
2017/12/29,541.8705943,1272.655346,2941.9455559999997,0.690317327,0.293840912,0.226448736,0.183243615,0.114679604,0.090638842,0.08800328199999999,0.064689252,0.068722492,0.053278621,0.055385152,0.054446205,0.040020062
2017/12/30,536.8139392,1308.492549,3098.302857,0.7349328970000001,0.296648931,0.227671268,0.183677715,0.11236464800000001,0.090212795,0.09368554,0.064930167,0.067458165,0.056734302,0.059204081,0.055025515,0.040345408
2017/12/31,656.3629637,1463.637425,3527.711229,0.7428440909999999,0.314654596,0.240245304,0.17448491,0.111869704,0.09042623,0.093945717,0.064990425,0.067423305,0.057343869000000006,0.059578608,0.052615137,0.043225922
2018/01/01,674.3440752,1729.7706210000001,3804.0465619999995,0.7107599179999999,0.317380685,0.24132793100000002,0.171627482,0.111063254,0.09600677099999999,0.08831157199999999,0.06556848900000001,0.067168837,0.054851961,0.056203700999999995,0.052156731,0.043615495
2018/01/02,589.0369007,1615.007642,3767.6328049999997,0.7045824209999999,0.303481498,0.229929705,0.171478975,0.11100967699999999,0.09627745800000001,0.08647692300000001,0.070259963,0.067416566,0.054377136,0.0553154,0.052521171,0.041291096
2018/01/03,607.7890229,1652.875588,3873.27711,0.7092510959999999,0.300097637,0.226430112,0.170924598,0.117136949,0.090775065,0.086242235,0.07092260000000002,0.071852191,0.054749676,0.055494439000000007,0.052738422,0.040745931
2018/01/04,604.0527216,1699.35535,4014.238713,0.711830493,0.301046346,0.226210627,0.17150327699999998,0.11719605699999999,0.089023602,0.08572057300000001,0.067195675,0.072156987,0.054964782999999996,0.055521522000000004,0.053281404000000004,0.040954252000000003
2018/01/05,595.2715502,1740.540686,4135.189711,0.718632927,0.301022819,0.225310258,0.181108921,0.110656774,0.088861386,0.085852742,0.06632765,0.067971188,0.055512463,0.055996076,0.056593345,0.0410349
2018/01/06,663.3724427,1873.2773539999998,4347.756404,0.762251705,0.302647955,0.225711933,0.18188579300000002,0.108447807,0.088433068,0.09144018599999999,0.06666332700000001,0.066717476,0.058923780999999995,0.060001133,0.057137597000000005,0.041418441
2018/01/07,740.4611963,2041.9276100000002,4837.105426,0.768855663,0.319362872,0.237513385,0.173047725,0.10808819800000001,0.088660689,0.091649114,0.066781083,0.066712023,0.05946399,0.060556853,0.054668722999999995,0.044326566
2018/01/08,690.6742841,2435.281873,5041.737891,0.7351848409999999,0.320802029,0.237948522,0.170499985,0.10744770099999999,0.094258501,0.08601232,0.067375852,0.066509435,0.056879331,0.057354315,0.054115337,0.044726398
2018/01/09,647.9446135,2028.86077,4953.319118,0.7269874279999999,0.30565014,0.22604061600000003,0.170615309,0.1075823,0.094578751,0.084199266,0.07203256400000001,0.06682834900000001,0.056275652999999995,0.056607767,0.054353119000000005,0.042395181
2018/01/10,622.1249512999999,2137.060766,4974.107201,0.7292856790000001,0.30099806100000004,0.22211889,0.17027804300000002,0.113898803,0.089157957,0.084018607,0.072632319,0.071342243,0.056488977999999995,0.056898292999999996,0.054417125999999996,0.041813758
2018/01/11,635.3885211,2137.004726,5093.109490999999,0.7292286840000001,0.30070629600000004,0.22158186600000002,0.171014797,0.114176446,0.087491119,0.083589726,0.068816839,0.071753255,0.056520469000000004,0.057007087000000005,0.054781974000000004,0.041960155
2018/01/12,636.1579908,2164.713818,5208.466357,0.733165581,0.299509417,0.22048067600000001,0.18069112,0.107880172,0.08741982300000001,0.083850738,0.067816566,0.067699484,0.056862492,0.057529723,0.057887626,0.041957159
2018/01/13,692.4415852999999,2250.31217,5406.722796,0.7736575179999999,0.300043372,0.2207906,0.18149732899999999,0.1059017,0.087090641,0.08958846599999999,0.067984201,0.066579049,0.060043230999999996,0.061539224000000003,0.058217095999999996,0.042236130999999996
2018/01/14,745.7753852000001,2527.909325,5904.886729999999,0.77714388,0.315731277,0.232575955,0.17264734899999998,0.105761075,0.08741935699999999,0.089997398,0.06790613200000001,0.066708753,0.06034869,0.062074900999999995,0.055530099000000006,0.045015001
2018/01/15,739.8279234,2714.056513,6118.804821,0.7404383840000001,0.31630971399999996,0.233126923,0.170001679,0.10532850199999999,0.09310306,0.08460841699999999,0.068280015,0.066642852,0.057530705,0.058829082000000005,0.054746092999999996,0.045277942
2018/01/16,639.2289797000001,2656.5364170000003,5928.922785,0.7291687090000001,0.300480297,0.221459257,0.16994527199999998,0.10565205800000001,0.09351995199999999,0.083059584,0.072685896,0.067093369,0.056685772,0.057999762999999996,0.054748754000000004,0.042806047
2018/01/17,676.5861026,2619.153566,5958.7454960000005,0.7284619059999999,0.295267069,0.21783255899999998,0.16937521,0.11211913400000001,0.088203911,0.083160647,0.07303330400000001,0.07171881599999999,0.056658188,0.05817405,0.054580682,0.042071019
2018/01/18,610.8422515,2525.345398,6007.229225,0.725562465,0.294553192,0.217644072,0.169819584,0.112539982,0.08661947699999999,0.08303046,0.068970787,0.072240147,0.056456791,0.058139342999999996,0.05471985099999999,0.042057357999999996
2018/01/19,636.3664729,2801.331327,6083.193369,0.7268559720000001,0.293089357,0.21694044699999998,0.17912920000000002,0.10637861400000001,0.08661089699999999,0.08359808,0.067714346,0.0682922,0.056577163,0.058492982,0.057603800999999996,0.041893975
2018/01/20,645.6655401,2847.4691550000002,6216.6361799999995,0.7648599690000001,0.293501346,0.217674917,0.17955322199999998,0.10449464900000001,0.086327012,0.089630011,0.067627127,0.067248395,0.059544592,0.06230335,0.057735133,0.042014615
2018/01/21,705.7699667,3060.565729,6685.5107,0.766261234,0.30916785399999996,0.229866565,0.170317622,0.10441464,0.086678671,0.090344041,0.067305078,0.067426895,0.05966488,0.06263379599999999,0.054877833,0.044634427000000004
2018/01/22,734.369796,2898.597498,6908.540902,0.7279144240000001,0.30990026600000004,0.230852585,0.167248908,0.10401529400000001,0.09234807199999999,0.085265215,0.067449094,0.067383287,0.056693705,0.059182306,0.053940552999999995,0.044754915
2018/01/23,624.1999324,2908.591281,6636.658853,0.715285362,0.294390205,0.21963515600000003,0.166753291,0.104343184,0.092742381,0.083997473,0.071633847,0.067825589,0.055715707999999996,0.058134424000000004,0.053812505,0.042160697000000004
2018/01/24,618.3534947,2900.295913,6594.869082,0.713555994,0.289569164,0.216401521,0.165747806,0.110772853,0.087396685,0.08435005400000001,0.071795693,0.072400841,0.055580202,0.058086287,0.053540687000000003,0.041313417000000005
2018/01/25,635.2568425,2918.437976,6668.627029,0.71000985,0.289318604,0.21654789300000002,0.16576728,0.1111519,0.085749639,0.08444096400000001,0.067587526,0.072852979,0.05529983,0.057833685999999995,0.053602705,0.041202511000000004
2018/01/26,652.4989031,2944.179443,6731.702858,0.7110078940000001,0.288383261,0.216119828,0.174650964,0.104949541,0.085653131,0.085191219,0.066207605,0.068818472,0.055369022000000004,0.057977064,0.056429481,0.040960922999999996
2018/01/27,665.9931008,3008.611919,6884.336964,0.7489600559999999,0.289359606,0.21705492899999998,0.17470767899999998,0.10299903099999999,0.085263601,0.09134935400000001,0.06602539999999998,0.067651522,0.058305447,0.061580631,0.05653858,0.041022244
2018/01/28,712.741136,3123.47591,7393.570211,0.750734327,0.305566207,0.229336285,0.165174236,0.10283839800000001,0.08549248,0.09215993300000001,0.06564165599999999,0.067677446,0.058429673,0.061731272999999996,0.05369344400000001,0.043595915
2018/01/29,707.1607154,3389.6783149999997,7561.468767,0.713161157,0.306876943,0.23035954,0.161839981,0.102355007,0.091012619,0.087146907,0.065755273,0.06745917,0.05549612,0.058131313,0.05278704099999999,0.043697488
2018/01/30,602.6856025000001,3267.31362,7241.435858,0.70148217,0.291965391,0.21912699300000002,0.161127109,0.10259717,0.091265372,0.085885966,0.069929998,0.06770678,0.054572562000000005,0.056951771,0.052709232,0.041111648
2018/01/31,581.4395012,3159.02146,7148.9095099999995,0.7008751879999999,0.287666856,0.21576906199999998,0.15996557,0.10892882400000001,0.08579197400000001,0.08619253199999999,0.070123202,0.072061801,0.05450844,0.056794925,0.052506696,0.040286454
2018/02/01,614.3408829,3116.0812170000004,7215.251998999999,0.6986093170000001,0.287861431,0.21569747,0.159888403,0.109235945,0.08400966900000001,0.086191185,0.065986353,0.07229671,0.054315616,0.056461425999999995,0.052652264000000004,0.040212699
2018/02/02,595.9052985000001,3170.630269,7240.269474,0.7009745159999999,0.287292396,0.214973937,0.168713577,0.102992956,0.083781676,0.086802876,0.06469442,0.068054747,0.054483235,0.056550755,0.055566258,0.04002388
2018/02/03,675.2544066,3355.408383,7416.242094,0.740235055,0.288535444,0.21553794399999998,0.16879871,0.101005754,0.083274898,0.09276649699999999,0.06461787599999999,0.06667545799999999,0.057517759,0.060118480999999994,0.055777687,0.04015015
2018/02/04,670.5878812999999,3409.1783490000003,7951.924677,0.743410318,0.304861295,0.227353869,0.15938011300000002,0.100821705,0.083403296,0.09336168199999999,0.06435739900000001,0.066495023,0.057751501,0.060270194000000006,0.053046575,0.042792257
2018/02/05,702.2012823,3603.866497,8135.559098999999,0.7072870379999999,0.306221528,0.227892045,0.156198514,0.100335737,0.088831326,0.08811951400000001,0.06460563,0.066086515,0.054935355,0.056707623,0.052248055999999994,0.042977112000000005
2018/02/06,605.3142088,3262.386445,7800.130840999999,0.6968738240000001,0.29128988,0.216170063,0.155680566,0.100593995,0.08903429300000001,0.08659537199999999,0.06891183299999999,0.066163909,0.054118753,0.055582371,0.052271173,0.040487248999999996
2018/02/07,540.8649919,3358.8773840000003,7678.179187000001,0.6973451820000001,0.286826116,0.212275198,0.154758051,0.106945246,0.083558322,0.08661810699999999,0.069251526,0.070363988,0.05415053,0.05549804,0.052161575999999994,0.039755438
2018/02/08,637.5034747999999,3182.052142,7781.031562,0.695966693,0.286730947,0.211646152,0.154951915,0.107308599,0.081796996,0.086325327,0.06527278,0.070487329,0.054041835,0.055255585999999995,0.052387395999999996,0.039772601
2018/02/09,587.0498789,3216.8591739999997,7820.737983,0.69897798,0.28576914,0.21036997300000002,0.164049641,0.10115819300000001,0.08162149099999999,0.08664340400000001,0.064126242,0.066182445,0.05427738,0.055449372000000004,0.055359197,0.039672111
2018/02/10,620.7143651,3706.839201,7938.919137999999,0.738527405,0.286518885,0.21039469,0.164449533,0.09926700699999999,0.081204846,0.09230596,0.06418317700000001,0.064771682,0.05735404400000001,0.059122694,0.055618934,0.03988056
2018/02/11,743.2450153,3723.2651140000003,8594.988699,0.741822573,0.302226031,0.221670015,0.155380944,0.099186114,0.081458411,0.09263067300000001,0.06404485900000001,0.064598422,0.057618130999999996,0.059396714,0.052925422,0.042590439
2018/02/12,708.3181187999999,3953.926346,8787.565102,0.70565061,0.302941438,0.221741999,0.15253133,0.098812626,0.08703243699999999,0.087157449,0.064399179,0.064241257,0.05481990900000001,0.055970162000000004,0.052138802000000005,0.042840910999999995
2018/02/13,640.8178147000001,3245.2147760000003,8433.932018000001,0.694837128,0.287359174,0.20964198899999997,0.152328786,0.099185585,0.087429702,0.085421703,0.06878322,0.06441258799999999,0.053993936,0.054973589,0.052150594,0.040413761
2018/02/14,548.2357754,3534.5546670000003,8281.061155,0.694606581,0.282181652,0.205410095,0.151705747,0.105634288,0.082194473,0.085264528,0.069193528,0.068738306,0.05399227400000001,0.055010977999999995,0.052009123,0.039728334
2018/02/15,572.7437927999999,3545.6835990000004,8286.415781,0.6922765999999999,0.28134545,0.204505305,0.15217176699999999,0.10610729099999999,0.080689829,0.084833962,0.06527830400000001,0.069040287,0.053829494000000006,0.054883405999999996,0.05218182,0.039777859
2018/02/16,597.3736512999999,3514.920815,8343.059502,0.694092862,0.279648999,0.20303106,0.161486365,0.100075737,0.08078800900000001,0.08505786900000001,0.0641679,0.064965201,0.053990206,0.055180703,0.055073686,0.039698033
2018/02/17,619.0209865,3657.117457,8439.600367000001,0.732143468,0.279681856,0.202933118,0.162092517,0.098278046,0.08066153599999999,0.09065944699999999,0.06423865200000001,0.063810957,0.056966095999999994,0.058935202,0.055243797000000004,0.039914553
2018/02/18,713.244858,3780.1060810000004,9087.05567,0.733876545,0.294670369,0.214134181,0.153218234,0.09826831,0.081212961,0.090988027,0.064096889,0.063920838,0.057121714000000004,0.059285534,0.052453905,0.042614433
2018/02/19,715.0129764999999,4201.153069,9282.918446,0.696128462,0.29476606,0.214242233,0.150504739,0.097946216,0.087072797,0.08558508,0.064430255,0.06387187,0.054210809000000006,0.055929954000000004,0.051553162,0.042851840999999995
2018/02/20,583.7019024,3906.009948,8831.552415,0.6835859000000001,0.278681275,0.202287988,0.150389501,0.09834520599999999,0.087766455,0.08395812300000001,0.068768077,0.064368222,0.053256895,0.054981028,0.051439215999999996,0.040410531
2018/02/21,603.2456692000001,3590.448996,8731.722167,0.681560198,0.273055734,0.19824984699999998,0.149814319,0.104777682,0.082832532,0.08395192900000001,0.06913201299999999,0.069018846,0.053118637999999996,0.055046513,0.051166322,0.039699028
2018/02/22,553.4826644999999,3823.5257090000005,8704.173864,0.6774505409999999,0.271852979,0.197592459,0.150286583,0.10522506300000001,0.08160096,0.08371609,0.065174163,0.069661548,0.052816895999999995,0.054931278,0.051203992999999996,0.039715192999999996
2018/02/23,543.8209999,3774.428337,8650.152926,0.6775301359999999,0.269893235,0.19642158699999998,0.159547302,0.09915986199999999,0.081943481,0.084171046,0.064007936,0.06593676400000001,0.05283848,0.055224452,0.053953902000000005,0.039599084
2018/02/24,562.4602351,3997.8409420000003,8715.825914000001,0.713839856,0.269763039,0.196667643,0.16009324800000002,0.09729113199999999,0.082031798,0.09002085900000001,0.064017436,0.06511468,0.055671567000000005,0.058951289000000004,0.053993807000000005,0.039777182
2018/02/25,654.7548554,4181.966619,9311.449733,0.714071667,0.284652836,0.208214633,0.151159925,0.097181634,0.082760647,0.09063809099999999,0.06381608799999999,0.065536271,0.055699902,0.059271595999999996,0.051089355999999995,0.042432318
2018/02/26,638.4062404,3890.5960270000005,9451.343726000001,0.675106227,0.28479647199999997,0.208722183,0.148350585,0.096739675,0.088743085,0.08555807300000001,0.064092644,0.06577600900000001,0.05268101099999999,0.055886705,0.050079038,0.042634455
2018/02/27,589.1730605,3759.044829,9003.160984,0.661478337,0.268905455,0.19721217300000002,0.148119224,0.09699936,0.089530538,0.084253646,0.068369305,0.066530104,0.051627026,0.054894483,0.049866253,0.04016969
2018/02/28,517.1132696999999,3940.5691460000003,8794.696703,0.6585646589999999,0.263537474,0.19359539399999998,0.147422991,0.103262483,0.08466053800000001,0.084567423,0.068692637,0.071392123,0.051402157999999996,0.054909269000000004,0.049510172000000005,0.039435675
2018/03/01,508.8478765,3575.90775,8761.423262999999,0.653817175,0.262663595,0.19333832199999998,0.14777178,0.10354925599999999,0.083435573,0.084645905,0.06471777,0.072218485,0.051031883,0.054742038,0.04948078400000001,0.03943436
2018/03/02,535.6452052,3853.44074,8732.783185,0.653501774,0.261107131,0.19254755,0.156891329,0.097339165,0.083733392,0.085398797,0.063539665,0.068647287,0.05100299,0.054982986,0.052174305,0.039309189
2018/03/03,503.18693509999997,3666.600265,8746.066863,0.689572352,0.261434218,0.19313903100000002,0.157333677,0.09531697,0.083732083,0.091509143,0.06354800099999999,0.067926008,0.05379746,0.058651459,0.052184521,0.039486082
2018/03/04,603.7123029,4110.807864,9349.254384,0.68992031,0.276783863,0.204961279,0.148341835,0.095058291,0.084326322,0.092372186,0.063360566,0.068399182,0.053815077999999995,0.05892891,0.049277977,0.042142016
2018/03/05,591.2243833,4166.681712,9465.449373000001,0.6514242729999999,0.277458558,0.205730617,0.14547964800000002,0.09448330199999999,0.09011979699999999,0.08751810300000001,0.06366406299999999,0.068645366,0.050813747,0.055519623,0.048279250999999995,0.042360750999999995
2018/03/06,512.2996492999999,3915.6878090000005,8952.664018000001,0.638420322,0.262158073,0.194467224,0.145214559,0.09462898199999999,0.090698001,0.08638755599999999,0.067970096,0.06936006900000001,0.04979066,0.054506068,0.048094020999999994,0.039928561
2018/03/07,479.16818,3659.791227,8754.470206,0.636303349,0.257350216,0.19102321,0.144514615,0.100787599,0.085605396,0.086824753,0.06834638,0.074129152,0.049611888,0.054507822000000004,0.04778281400000001,0.039229968999999996
2018/03/08,515.4544430999999,3775.8775689999998,8750.602777,0.632532811,0.257008485,0.19087694800000002,0.14488658599999998,0.101017884,0.084124739,0.086978123,0.06444729,0.074835421,0.049303873,0.054340087999999995,0.047812583,0.039268664
2018/03/09,468.8342943,3929.796411,8695.127928,0.633325179,0.255957297,0.190146917,0.15403436,0.094804874,0.084146825,0.087752773,0.063345672,0.071122462,0.04934987,0.054591795,0.05057071900000001,0.039189164
2018/03/10,504.6693154,3744.0060259999996,8753.012583,0.670509739,0.256743564,0.190746323,0.154557702,0.092806481,0.083862398,0.093817844,0.063433225,0.070222699,0.052222412999999995,0.058273702000000004,0.050663834000000005,0.039414636
2018/03/11,572.9817801,4114.956346,9381.591026,0.6721441920000001,0.272459114,0.202500187,0.145699207,0.092607354,0.0841714,0.094598987,0.063328845,0.070491371,0.052334345,0.058585852,0.047856525999999996,0.04211421
2018/03/12,548.4705972,4354.672676,9480.276548,0.6350787210000001,0.273481811,0.203193111,0.142975311,0.09213463,0.089672399,0.089629566,0.063714356,0.07051763700000001,0.049441411,0.055232312,0.046957066,0.042383653
2018/03/13,465.7777552,4153.28306,8954.219493,0.623431673,0.258509158,0.19185478399999997,0.1428588,0.092422325,0.08998784800000001,0.088326775,0.06808847900000001,0.071002026,0.048523857999999996,0.054276964000000004,0.046871420999999996,0.040007977
2018/03/14,457.10214289999993,4022.433008,8787.996782,0.622603829,0.253930961,0.188289121,0.142320862,0.09874658800000001,0.084670779,0.08854510800000001,0.068538278,0.075527466,0.048448094000000004,0.054341419,0.046660007,0.039357536
2018/03/15,484.7612151000001,3813.568918,8799.553596,0.620057321,0.253736532,0.187995473,0.142858039,0.099197323,0.082984555,0.088443428,0.064716287,0.076006737,0.048240565,0.05424206,0.046785827,
2018/03/16,445.7811844,3783.6516950000005,8744.424313,0.621962055,0.252766088,0.187111802,0.152146173,0.09325745699999999,0.082831865,0.08893038699999999,0.063672897,0.072091356,0.048380639,0.054563781,0.04962711400000001,
2018/03/17,451.0121108,3762.013203,8792.276731,0.660033024,0.25356288899999996,0.18755449100000002,0.152827445,0.09155029599999999,0.082413583,0.09466876800000001,0.06380211400000001,0.070999929,0.051331634,0.058306345,0.049803470999999995,
2018/03/18,507.90292999999997,4005.846498,9418.502261,0.662510509,0.269187535,0.199129179,0.144140133,0.09166169,0.082631102,0.09512124400000001,0.063724933,0.07109827,0.051520189,0.058686347,0.047078305,
2018/03/19,544.4457647,4120.402438,9552.054129,0.626239213,0.27010865300000003,0.19969061600000002,0.141550901,0.091518194,0.08807286199999999,0.08983007400000001,0.064119967,0.07098471,0.04870119999999999,0.055406145,0.04624488,
2018/03/20,435.66696169999994,3698.1163579999998,9026.306488,0.6151485170000001,0.255036388,0.188278014,0.141536879,0.092143839,0.08839206699999999,0.088193639,0.068475349,0.071362121,0.04783979,0.054510155,0.046211163,
2018/03/21,418.35650780000003,3923.6192810000002,8832.009236,0.614677512,0.250296482,0.184645277,0.141072963,0.09879238,0.08314327099999999,0.088080042,0.068900237,0.07580666400000001,0.047804889,0.054621671,0.046039570999999994,
2018/03/22,442.0416647,3793.8079789999997,8837.877565,0.6123266079999999,0.24990613,0.18430882199999998,0.141647633,0.099579401,0.081562732,0.08766059400000001,0.065048575,0.076256083,0.047625467000000005,0.054558508,0.046191597,
2018/03/23,420.74752750000005,3999.6042420000003,8812.441548,0.6142568620000001,0.248731449,0.18342044100000002,0.150912395,0.093981396,0.081556715,0.08784816599999999,0.063951941,0.07236393299999999,0.047779775999999996,0.05490238099999999,0.049039009,
2018/03/24,436.7814483,4006.480238,8855.128771,0.652107613,0.249319924,0.18389255399999999,0.151556763,0.09258406,0.081327605,0.09329854,0.064010444,0.07132838400000001,0.050724868,0.058643506,0.049217183,
2018/03/25,504.1319733,4356.161986,9502.867303,0.654339023,0.264706388,0.195503066,0.14282099,0.09297268300000001,0.081769581,0.093509335,0.063851063,0.07151853799999999,0.050904109,0.059016923,0.046491208,
2018/03/26,530.1084051,4059.00774,9647.797825,0.6178264179999999,0.265452717,0.1961673,0.140129438,0.093072886,0.087452494,0.088028464,0.064153065,0.071534211,0.048074486,0.055725685999999997,0.045642213,
2018/03/27,432.8405385,3923.292992,9118.136926000001,0.606343981,0.250281718,0.184923946,0.139971727,0.093899835,0.088052116,0.086231205,0.068397712,0.072072762,0.047188845,0.054797575999999994,0.045582869000000005,
2018/03/28,412.7205137,3758.807043,8917.101805,0.605398352,0.245452648,0.18146673,0.139335168,0.100687481,0.083117034,0.085993894,0.068719585,0.07669577400000001,0.047121206,0.054860636,0.045380073,
2018/03/29,419.70020889999995,3624.338599,8902.132489,0.602552684,0.245005392,0.181318853,0.139709195,0.10158092099999999,0.081849824,0.085494091,0.064777012,0.077358296,0.046905338,0.054737363,0.045496012999999995,
2018/03/30,415.6058003,3744.064909,8860.220793999999,0.603978266,0.243824448,0.180636092,0.148730038,0.09605544199999999,0.082154648,0.085642071,0.063585273,0.07370877,0.047020288,0.055009641,0.048297852999999995,
2018/03/31,390.34981969999995,3730.735722,8873.368609000001,0.641252021,0.24445203699999998,0.18131788699999998,0.14914308,0.094665603,0.082230891,0.091079385,0.063552414,0.072918491,0.049918335999999994,0.058661472,0.048438123,
2018/04/01,536.8252428000001,4341.262602000001,9565.468594,0.643060006,0.259886123,0.19310654600000002,0.14019862,0.09500350699999999,0.082962302,0.091331022,0.06331255599999999,0.07335415299999999,0.050060544000000005,0.058949443,0.045684565,
2018/04/02,532.2285899,3751.2125,9702.182143,0.606308214,0.260769102,0.193971228,0.137286031,0.09500202199999999,0.08889831599999999,0.085943039,0.063546062,0.07361234700000001,0.047206495,0.05558021,0.044806705999999995,
2018/04/03,420.56867769999997,4053.227436,9147.971731,0.594609779,0.245823087,0.182945143,0.13691345300000002,0.09567624300000001,0.089736735,0.084260377,0.06772703,0.07438133,0.046296801,0.054567520999999994,0.044721914,
2018/04/04,420.19057769999995,3847.461104,8951.631784000001,0.593526299,0.24122734199999998,0.17965884399999998,0.136085292,0.102249492,0.085021144,0.08416068300000001,0.068014327,0.07920574400000001,0.046210075,0.05454626,0.044501087,
2018/04/05,386.0268912,3796.7479869999997,8907.083247,0.590665459,0.241030765,0.179641047,0.136295116,0.102905519,0.08392285099999999,0.083821429,0.064068842,0.08005675,0.045983906,0.054345183,0.044606173,
2018/04/06,376.390264,3787.914486,8831.795922,0.592185796,0.240123158,0.179052237,0.14516543699999998,0.097127474,0.084347575,0.08414473300000001,0.062887108,0.07657784200000001,0.046096733,0.054547346,0.047398395,
2018/04/07,430.75875,3938.980722,8905.676521,0.629574914,0.241029482,0.179781618,0.145497118,0.095447528,0.08449656900000001,0.089753291,0.062881968,0.075914948,0.048994297,0.058130934,0.04754567,
2018/04/08,474.1306514,4129.005693,9546.638759,0.631713934,0.256700382,0.191540614,0.136548454,0.095472586,0.08524911800000001,0.09019571800000001,0.06269101099999999,0.07643504400000001,0.049153200999999994,0.058373759000000004,0.044816355999999995,
2018/04/09,518.1083563999999,4612.391422,9699.744543,0.595507169,0.25784982,0.19235845699999998,0.13367014900000002,0.095149877,0.09114114699999999,0.085013655,0.062991615,0.076735351,0.046333276,0.054985148,0.043966148,
2018/04/10,377.48188839999995,3988.0452840000003,9112.83621,0.584373961,0.243192625,0.181270863,0.13338334400000001,0.095500469,0.09190000400000001,0.083520361,0.067246359,0.07749995700000001,0.045460428,0.053963309,0.043914682000000003,
2018/04/11,369.5665175,3795.224068,8908.292432,0.583897754,0.238824082,0.17785469899999998,0.132702475,0.101741876,0.087072365,0.083594516,0.06763377400000001,0.082262438,0.045415274000000005,0.053947809000000006,0.043734357,
2018/04/12,378.07942189999994,3776.6902549999995,8886.102079,0.581699072,0.238800425,0.17765452899999998,0.133116844,0.10209978300000001,0.085806743,0.08341436599999999,0.06381273700000001,0.083016613,0.04523665,0.053770972,0.043884417,
2018/04/13,381.5829748,3810.921581,8853.221934000001,0.583894644,0.238017709,0.176846598,0.14222574699999999,0.096067062,0.086018847,0.083875844,0.062756628,0.079408217,0.045399943,0.05401389400000001,0.046717789,
2018/04/14,372.02182700000003,4103.513342,8885.217853,0.621857447,0.23898728800000002,0.17732132,0.142874945,0.09415388,0.085920068,0.089585779,0.062878886,0.078565434,0.04834211099999999,0.057645465,0.046915559,
